,card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,active_<7,active_>=7
216,True,-0.5541319348474656,0.0767256,-0.018644645409861233,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
217,True,-0.1935132588738957,0.054018,-0.15277603788881133,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
218,True,0.1671054170996742,0.08595,0.47813760168840824,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
219,True,0.9316170101636421,0.04965899,0.1399407302241717,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
220,True,-0.3666102233412094,0.01036232,-0.7635792567150523,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
221,True,-0.5288886275293156,0.1013325,0.2789576742776503,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True
222,False,-0.0212817792289188,0.0003705076,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
223,False,0.4123261167617016,0.0003125,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
224,True,-1.4051920101450905,0.03875531,-0.6576901440756303,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
225,False,0.45560035787853004,0.0003076923,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
226,False,-0.8859011167431499,0.0005882353,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
227,True,2.402941208135807,0.07818501,1.7018704726587237,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
228,True,2.402941208135807,0.04870107,0.7724120423063098,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
229,True,-0.005703052426860375,0.02910716,-0.4603448937155621,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
230,True,-1.180165956337583,0.1754246,0.41151828161046183,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
231,True,2.402941208135807,0.04667138,0.8093503526228751,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
232,True,-0.7705031404316074,0.04216182,-0.46965574315779957,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
233,True,1.2489614450203839,0.0289767999999999,-0.23277243745129772,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
234,True,-0.1935132588738957,0.0626289999999999,-0.03515837794622081,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
235,True,-0.9147506108210355,0.00685,-0.8327848813656162,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
236,True,-1.2465197927167198,0.08959676,-0.2633003052914661,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
237,False,-1.2753692867946054,0.0008,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
238,True,-0.1935132588738957,0.07210633,0.09156054772310851,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False
239,True,1.2489614450203839,0.1501082,2.4701663470173365,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
240,True,1.0493229460014157,0.02165545,-0.4267346263766219,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
241,True,-1.2753692867946054,0.0008,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
242,True,-0.6983794052368937,0.03560869,-0.5209043705617293,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
243,True,-1.2032455515998914,0.08383188,-0.280364768759063,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
244,True,-0.7705031404316074,0.1403463999999999,0.5151857303751907,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
245,True,0.758520045696329,0.1877141,2.4701663470173365,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
246,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True
247,True,-1.1490085027334664,0.1757384,0.4497815150502921,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
248,True,-0.285471021247156,0.005848564,-0.8177599799677705,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True
249,True,-0.48200819965275155,0.06905923,-0.07355383051835204,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False
250,True,-0.26563699406860974,0.104841,0.49368154513454315,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
251,True,-0.4459463320553947,0.009650944,-0.778717964911486,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
252,True,-0.9868743460157495,0.02667368,-0.6621383890654741,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
253,True,-0.22957512647125256,0.04856136,-0.24200592231033743,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
254,True,-0.10696477664023886,0.08677917,0.3412110311894081,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
255,True,0.6088632951672972,0.02962699,-0.3376872262120732,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
256,False,1.9701987969675236,0.0002,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
257,True,-0.9147506108210355,0.006652,-0.833677251236638,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
258,False,0.08055693486601732,0.0003550295999999,-0.8906079685332026,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
259,True,0.1671054170996742,0.002742857,-0.8514521630691317,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
260,True,-0.48200819965275155,0.005961538,-0.824589480603155,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
261,False,0.1671054170996742,0.0003428572,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True
262,True,-0.3377607292633238,0.06297679,-0.08820993888188688,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
263,True,1.89807506177281,0.06604102,0.8829767403527258,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
264,True,1.53745638579924,0.05977204,0.5775937071813336,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
265,True,-0.3377607292633238,0.1067854,0.47073442299965146,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
266,True,0.45560035787853004,0.01558974,-0.6169726612874685,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
267,True,0.09498168190496013,0.03101882,-0.41179621377482273,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
268,True,-0.8570516226652642,0.1174231,0.22050643695962382,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
269,True,-0.5541319348474656,0.05074,-0.31624696509737277,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
270,True,-0.9508124784183926,0.03098154,-0.6164536192391792,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
271,True,-0.8426268756263214,0.18692,0.8965903937392758,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
272,False,-0.1935132588738957,0.0004,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
273,True,-0.049265788484467624,0.06567625,0.06626899461010197,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
274,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
275,True,-0.1451903562934372,0.1596997,1.3389917858982077,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
276,True,-0.3377607292633238,0.0146375,-0.7071903646808967,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
277,True,1.1047139746309558,0.1011433,1.319363801072113,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
278,False,1.0614397335141277,0.0002531646,-0.8906079685332026,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
279,True,-0.3377607292633238,0.03458607,-0.45105671821543425,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
280,True,0.6719715634626722,0.0026190479999999,-0.8450779661185065,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
281,True,0.5277240930732441,0.07213325,0.4221723026016616,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
282,False,-1.1671836840025345,0.0007272727,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
283,True,0.7440952986573859,0.0249386,-0.40463889710893985,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
284,True,2.2970635648699673,0.0001859543,-0.8906079685332026,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
285,True,-0.1935132588738957,0.004701667,-0.8304855797277001,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True
286,True,-1.0950599488078205,0.1932389,0.6490712608312669,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
287,False,-1.0589980812104633,0.0006666667,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
288,True,-0.8065650080289646,0.009956279,-0.7967888235927132,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False
289,False,2.402941208135807,0.0001522843,-0.8906079685332026,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True
290,False,-0.48200819965275155,0.0004615385,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
